"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/St.-Patricks-Day-2023-Event-Display-Picture.png","image/png","200","OK","Indexable","","0","0.246","",""
"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d99099.48346928385!2d-77.2161887266596!3d39.08691254962181!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x89b62a2cfee39115%3A0xeca5be10d9c9df24!2sRockville%2C%20MD!5e0!3m2!1sen!2sus!4v1621012701382!5m2!1sen!2sus","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","0","","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/2019-Thanksgiving-Food-Drive-4.jpg","image/jpeg","200","OK","Indexable","","0","0.243","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/tidewater-building-300x225-1.jpg","image/jpeg","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/services/utility-collection/","text/html; charset=UTF-8","200","OK","Indexable","","15","0.408","",""
"https://www.tidewaterproperty.com/services/bookkeeping-reporting/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.420","",""
"https://www.tidewaterproperty.com/service-area/sales/reisterstown-md/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.437","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/real_estate_expertise_icon-1.png","image/png","200","OK","Indexable","","0","0.062","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/agressive_negotiating_icon-1.png","image/png","200","OK","Indexable","","0","0.066","",""
"https://www.tidewaterproperty.com/service-area/sales/white-marsh-md/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.229","",""
"https://www.tidewaterproperty.com/service-area/sales/wye-mills-md/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.415","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/knowledge_of_laws_icon_orange-1.png","image/png","200","OK","Indexable","","0","0.061","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/extensive_advertising_icon_orange-1.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/personal_showings_icon_orange-1.png","image/png","200","OK","Indexable","","0","0.237","",""
"https://www.tidewaterproperty.com/service-area/sales/pikesville-md/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.403","",""
"https://tidewaterproperty.condocerts.com/","text/html;charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","9","0.177","https://tidewaterproperty.condocerts.com/resale/","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2025/02/iStock-482987099-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.062","",""
"https://www.tidewaterproperty.com/service-area/sales/silver-spring-md/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.229","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/bethesda-md-cityscape-768x239-1.jpg","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/iStock_000000817397Medium-300x200-1.jpg","image/jpeg","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/308-Lauren-Hill-300x188-1.png","image/png","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/01/iStock_000004572541Small-300x195-1.jpg","image/jpeg","200","OK","Indexable","","0","0.235","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/iStock_000009310307XSmall-300x199-1.jpg","image/jpeg","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/tidewater-building-300x225-1-1.jpg","image/jpeg","200","OK","Indexable","","0","0.238","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/iStock_000002106694Medium-300x200.jpg","image/jpeg","200","OK","Indexable","","0","0.235","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/iStock_000000817397Medium-300x200.jpg","image/jpeg","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/monthly-delinquency-reports/","text/html; charset=UTF-8","200","OK","Indexable","","14","0.404","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/bethesda-md-cityscape-768x239-1-300x93.jpg","image/jpeg","200","OK","Indexable","","0","0.230","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/10/Raking-Leaves_iStock-1344993564-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.064","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/10/iStock-951952654-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/iStock_000004572541Small-300x195-1.jpg","image/jpeg","200","OK","Indexable","","0","0.240","",""
"https://tidewaterproperty.apscareerportal.com/","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","1","0.084","https://tidewaterproperty.apscareerportal.com/account","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/iStock_000009384852XSmall-300x213.jpg","image/jpeg","200","OK","Indexable","","0","0.243","",""
"https://www.tidewaterproperty.com/find-a-tenant/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.378","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2025/01/iStock-1131277443-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.245","",""
"https://www.tidewaterproperty.com/blog/seasonal-maintenance-checklist/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.211","",""
"https://www.tidewaterproperty.com/blog/5-staging-tips-to-make-your-rental-property-stand-out/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.063","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2017/08/iStock-1201798704-1024x576.jpg","image/jpeg","200","OK","Indexable","","0","0.060","",""
"https://www.tidewaterproperty.com/blog/5-benefits-of-hoa-management/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.389","",""
"https://www.tidewaterproperty.com/blog/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.065","",""
"https://www.tidewaterproperty.com/blog/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.241","",""
"https://www.tidewaterproperty.com/blog/5-tips-for-effective-property-management/","text/html; charset=UTF-8","200","OK","Indexable","","97","0.207","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2025/01/iStock-2164377624.jpg","image/jpeg","200","OK","Indexable","","0","0.060","",""
"https://www.tidewaterproperty.com/blog/page/11/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.207","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2025/05/Depositphotos_29500527_xl-2015-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.060","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2025/01/iStock-1131277443.jpg","image/jpeg","200","OK","Indexable","","0","0.237","",""
"https://tidewaterproperty.apscareerportal.com/account","text/html; charset=utf-8","200","OK","Indexable","","1","1.853","",""
"https://www.tidewaterproperty.com/blog/how-to-prevent-costly-repairs/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.373","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/11/iStock-847602604-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.247","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/10/staging-rental-home-with-neutral-kitchen-1024x680.jpg","image/jpeg","200","OK","Indexable","","0","0.245","",""
"https://www.tidewaterproperty.com/blog/vacation-rental-management/","text/html; charset=UTF-8","200","OK","Indexable","","97","0.207","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/brusk-dede-tjd5CfdDPRA-unsplash-300x200.jpg","image/jpeg","200","OK","Indexable","","0","0.230","",""
"https://www.tidewaterproperty.com/blog/role-of-hoa-in-neighbor-disputes/","text/html; charset=UTF-8","200","OK","Indexable","","97","0.381","",""
"https://www.tidewaterproperty.com/board-member-education/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.210","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-stanley.jpg","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-stacy-1.jpg","image/jpeg","200","OK","Indexable","","0","0.246","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-marc-1.jpg","image/jpeg","200","OK","Indexable","","0","0.061","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/04/rick-bowling.png","image/png","200","OK","Indexable","","0","0.244","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-joe-1.jpg","image/jpeg","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/09/Artboard-1.jpg","image/jpeg","200","OK","Indexable","","0","0.246","",""
"https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.3/jquery.min.js","application/javascript; charset=utf-8","200","OK","Indexable","","0","0.051","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/04/DON-GENTRY.png","image/png","200","OK","Indexable","","0","0.249","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/01/team-reesa.jpg","image/jpeg","200","OK","Indexable","","0","0.243","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-gail-1.jpg","image/jpeg","200","OK","Indexable","","0","0.252","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/team-cody.jpg","image/jpeg","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/progress_graphic.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/logo-1.png","image/png","200","OK","Indexable","","0","0.238","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/old-tideater-logo.png","image/png","200","OK","Indexable","","0","0.244","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/real-estate-img1-1.jpg","image/jpeg","200","OK","Indexable","","0","0.236","",""
"http://www.tidewaterproperty.com/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.059","https://www.tidewaterproperty.com/","HTTP Redirect"
"https://www.tidewaterproperty.com/sales/rental-market-analyses/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.424","",""
"https://click-notification.capitalone.com/f/a/dcD3AOJ1zkHWrpxPdCs9TA~~/AAAAAQA~/RgRgTAlMP0Q0aHR0cHM6Ly93d3cuY2RjLmdvdi9jb3JvbmF2aXJ1cy8yMDE5LW5jb3YvaW5kZXguaHRtbFcGY2Fwb25lQgoAG0yEaV6tJdk6UhVzc2NoYWZmZXI4NEBnbWFpbC5jb21YBAAAAAA~","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0.077","",""
"https://click-notification.capitalone.com/f/a/n3SJYMrwQKdFqVqOWjCbcQ~~/AAAAAQA~/RgRgTAlMP0QbaHR0cHM6Ly93d3cuY2FwaXRhbG9uZS5jb20vVwZjYXBvbmVCCgAbTIRpXq0l2TpSFXNzY2hhZmZlcjg0QGdtYWlsLmNvbVgEAAAAAA~~","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","0","0.077","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/tidewater-logo-768x321-1.png","image/png","200","OK","Indexable","","0","0.079","",""
"http://www.tidewaterrealtygroupllc.com/","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.045","http://www.tidewaterproperty.com/sales.php","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/housing_rules_icon.png","image/png","200","OK","Indexable","","0","0.235","",""
"http://ow.ly/zEZY30fWn1Y","","301","Moved Permanently","Non-Indexable","Redirected","0","0.045","http://baltimore.cbslocal.com/2017/09/19/federal-grant-maryland-chesapeake-bay-restoration-cleaning-run-off/","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/office_accounting_icon.png","image/png","200","OK","Indexable","","0","0.237","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/credit_check_icon.png","image/png","200","OK","Indexable","","0","0.237","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/extensive_advertising_icon.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/knowledge_of_laws_icon.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/personal_showings_icon.png","image/png","200","OK","Indexable","","0","0.235","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/iStock-149060607-1024x681.jpg","image/jpeg","200","OK","Indexable","","0","0.256","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/03/iStock_000000817397Medium-1024x682.jpg","image/jpeg","200","OK","Indexable","","0","0.250","",""
"https://www.architecturaldigest.com/reviews/moving/home-staging-statistics","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","1","0.208","",""
"https://www.tidewaterproperty.com/blog/how-to-evict-tenant/","text/html; charset=UTF-8","200","OK","Indexable","","7","0.398","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/tidewater-building.jpg","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.tidewaterproperty.com/blog/how-to-hire-a-property-manager/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.392","",""
"https://www.tidewaterproperty.com/wp-content/themes/bc-tidewater/img/blog-img.jpg","image/jpeg","200","OK","Indexable","","0","0.247","",""
"https://www.tidewaterproperty.com/blog/create-a-welcoming-environment-for-tenants/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.380","",""
"https://www.tidewaterproperty.com/blog/3-benefits-of-hoa-living/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.200","",""
"https://www.tidewaterproperty.com/blog/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.066","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/10/iStock-670900812-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.061","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/07/iStock-1165070010.jpg","image/jpeg","200","OK","Indexable","","0","0.062","",""
"https://www.tidewaterproperty.com/blog/3-benefits-of-professional-property-management-for-landlords/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.382","",""
"https://www.tidewaterproperty.com/blog/page/5/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.066","",""
"https://www.tidewaterproperty.com/blog/reasons-to-hire-community-management-company/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.397","",""
"https://www.tidewaterproperty.com/blog/how-do-i-market-rental-property-to-tenants/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.390","",""
"https://www.tidewaterproperty.com/blog/5-ways-build-wholesale-buyers-list/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.205","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/markus-winkler-eUF7NrY492A-unsplash-e1599835235327.jpg","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.tidewaterproperty.com/blog/get-your-home-ready-to-sell/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.210","",""
"https://www.tidewaterproperty.com/blog/hiring-property-manager-worth-it/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.214","",""
"https://www.tidewaterproperty.com/blog/page/9/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.226","",""
"https://www.tidewaterproperty.com/blog/page/10/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.408","",""
"https://www.tidewaterproperty.com/blog/so-who-am-i-and-what-do-i-have-to-say/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.227","",""
"https://www.hoabankservices.com/payment.aspx","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","2","0.197","https://www.hoabankservices.com/OnlinePayments/Payment.aspx","HTTP Redirect"
"https://www.rentpayment.com/rentpay","text/plain;charset=ISO-8859-1","200","OK","Indexable","","4","0.351","",""
"http://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0871","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.083","https://lis.virginia.gov/cgi-bin/legp604.exe?081+ful+CHAP0871","HTTP Redirect"
"http://www.robertsrules.com/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.161","https://robertsrules.com/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0659","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.086","https://lis.virginia.gov/cgi-bin/legp604.exe?141+ful+CHAP0659","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2025/10/hoa-meeting-1024x641.jpg","image/jpeg","200","OK","Indexable","","0","0.063","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/iStock_000009310307XSmall.jpg","image/jpeg","200","OK","Indexable","","0","0.130","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2024/07/iStock-1165070010-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.124","",""
"http://law.lis.virginia.gov/vacode/54.1-2351/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.077","https://law.lis.virginia.gov/vacode/54.1-2351/","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/household_items_icon.png","image/png","200","OK","Indexable","","0","0.242","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/download.png","image/png","200","OK","Indexable","","0","0.234","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/nationwide2.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/ProformaLogo.jpg","image/jpeg","200","OK","Indexable","","0","0.245","",""
"https://mgaleg.maryland.gov/mgawebsite/Laws/StatuteText?article=grp&section=8-203","text/html; charset=utf-8","200","OK","Indexable","","1","0.382","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/Nagle-Zaller-LOGO.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/ASG.jpg","image/jpeg","200","OK","Indexable","","0","0.242","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/Schoefeld-Logo-letters-only.gif","image/gif","200","OK","Indexable","","0","0.249","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/logo_silver.png","image/png","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/schild.png","image/png","200","OK","Indexable","","0","0.244","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/multicorp.png","image/png","200","OK","Indexable","","0","0.242","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/minkoff-logo-1389034359.gif","image/gif","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/alliance-icons.png","image/png","200","OK","Indexable","","0","0.243","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/toys_icon.png","image/png","200","OK","Indexable","","0","0.245","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/food_icon.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/1668071150420.png","image/png","200","OK","Indexable","","0","0.245","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/money_icon.png","image/png","200","OK","Indexable","","0","0.251","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/T-D-LOGO-Patriotic.png","image/png","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/Davey.png","image/png","200","OK","Indexable","","0","0.238","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/clothing_icon.png","image/png","200","OK","Indexable","","0","0.239","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/walmart.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/safeco.png","image/png","200","OK","Indexable","","0","0.242","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/travelers.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/1800_flowers.png","image/png","200","OK","Indexable","","0","0.242","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/mercury.png","image/png","200","OK","Indexable","","0","0.243","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/oc_inkjet.png","image/png","200","OK","Indexable","","0","0.234","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/drugstore.png","image/png","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/best_buy.png","image/png","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/cheap_tickets.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/itunes.png","image/png","200","OK","Indexable","","0","0.238","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/blue_cross.png","image/png","200","OK","Indexable","","0","0.238","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/progressive.png","image/png","200","OK","Indexable","","0","0.241","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/game_stop.png","image/png","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/ocinkjet.png","image/png","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/1800_petmeds.png","image/png","200","OK","Indexable","","0","0.235","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2022/12/apartment-architectural-design-architecture-1717272-200x300-1.jpg","image/jpeg","200","OK","Indexable","","0","0.236","",""
"https://www.tidewaterproperty.com/wp-includes/js/comment-reply.min.js?ver=6.9.4","application/javascript","200","OK","Indexable","","0","0.246","",""
"https://www.hud.gov/","text/html; charset=UTF-8","200","OK","Indexable","","2","0.129","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/10/cropped-view-of-businesswoman-holding-and-covering-2022-12-16-20-50-57-utc-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.251","",""
"https://www.tidewaterproperty.com/wp-content/uploads/2023/10/cropped-view-of-risk-manager-protecting-house-mode-2022-12-16-17-42-03-utc-1024x683.jpg","image/jpeg","200","OK","Indexable","","0","0.240","",""
"https://www.tidewaterproperty.com/property-management/""","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.257","https://www.tidewaterproperty.com/property-management/","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2024/03/Untitled-design-74.png","image/png","200","OK","Indexable","","0","0.240","",""
"http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0333","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.080","https://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0333","HTTP Redirect"
"https://www.tidewaterproperty.com/wp-content/uploads/2024/03/Untitled-design-75.png","image/png","200","OK","Indexable","","0","0.125","",""
"http://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0668","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.081","https://lis.virginia.gov/cgi-bin/legp604.exe?051+ful+CHAP0668","HTTP Redirect"
"https://www.tidewaterproperty.com/property-management/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.252","https://www.tidewaterproperty.com/tidewater-property-management/","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-58.2/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.080","https://law.lis.virginia.gov/vacode/55-58.2/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0618","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.080","https://lis.virginia.gov/cgi-bin/legp604.exe?961+ful+CHAP0618","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-516.1/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.082","https://law.lis.virginia.gov/vacode/55-516.1/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0671","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.076","https://lis.virginia.gov/cgi-bin/legp604.exe?121+ful+CHAP0671","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/59.1-311/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.077","https://law.lis.virginia.gov/vacode/59.1-311/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0623","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://lis.virginia.gov/cgi-bin/legp604.exe?981+ful+CHAP0623","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0891","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.093","https://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP0891","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-509.7/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.081","https://law.lis.virginia.gov/vacode/55-509.7/","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-509.5/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.080","https://law.lis.virginia.gov/vacode/55-509.5/","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-360/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.084","https://law.lis.virginia.gov/vacode/55-360/","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-509.3/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.091","https://law.lis.virginia.gov/vacode/55-509.3/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1008","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://lis.virginia.gov/cgi-bin/legp604.exe?001+ful+CHAP1008","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0422","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.094","https://lis.virginia.gov/cgi-bin/legp604.exe?031+ful+CHAP0422","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-79.39/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://law.lis.virginia.gov/vacode/55-79.39/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0193","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.083","https://lis.virginia.gov/cgi-bin/legp604.exe?041+ful+CHAP0193","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-336/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.079","https://law.lis.virginia.gov/vacode/55-336/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0264","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.077","https://lis.virginia.gov/cgi-bin/legp604.exe?111+ful+CHAP0264","HTTP Redirect"
"http://law.lis.virginia.gov/vacode/55-510/","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.082","https://law.lis.virginia.gov/vacode/55-510/","HTTP Redirect"
"http://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0654","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.078","https://lis.virginia.gov/cgi-bin/legp604.exe?991+ful+CHAP0654","HTTP Redirect"
